Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,LowCI,HighCI,Confidence Interval,Quartile Range,Suppression Flag
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Oklahoma,Oklahoma,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,28.2,24.2,32.5,24.2 - 32.5,25.4-33.5,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Oregon,Oregon,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,25.7,23.3,28.2,23.3 - 28.2,25.4-33.5,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,22.7,19.9,25.6,19.9 - 25.6,21.9-23.1,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Rhode Island,Rhode Island,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,29,24.5,33.8,24.5 - 33.8,25.4-33.5,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,South Carolina,South Carolina,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,24.8,20.3,29.9,20.3 - 29.9,23.2-25.3,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,South Dakota,South Dakota,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,22.4,18.5,26.7,18.5 - 26.7,21.9-23.1,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Tennessee,Tennessee,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,24.4,21.6,27.4,21.6 - 27.4,23.2-25.3,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Texas,Texas,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,20.4,18,22.9,18.0 - 22.9,16.6-21.8,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Utah,Utah,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,27.8,25,30.8,25.0 - 30.8,25.4-33.5,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Vermont,Vermont,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,24.7,21.4,28.3,21.4 - 28.3,23.2-25.3,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Virginia,Virginia,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,21.8,19.1,24.6,19.1 - 24.6,16.6-21.8,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Washington,Washington,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,24.8,22.7,27,22.7 - 27.0,23.2-25.3,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,West Virginia,West Virginia,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,33.5,27.5,39.9,27.5 - 39.9,25.4-33.5,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Wisconsin,Wisconsin,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,21.8,19.4,24.3,19.4 - 24.3,16.6-21.8,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Wyoming,Wyoming,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,19.8,16,24.2,16.0 - 24.2,16.6-21.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",National Estimate,United States,United States,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.7,9.3,10.1,9.3 - 10.1,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,16.6,15,18.2,15.0 - 18.2,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,14,12.9,15.2,12.9 - 15.2,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.7,10.1,11.4,10.1 - 11.4,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.3,7.6,9.1,7.6 - 9.1,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,5.2,4.6,5.9,4.6 - 5.9,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,2.6,2.1,3.1,2.1 - 3.1,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,80 years and above,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,2.3,1.1,4.2,1.1 - 4.2,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Sex,United States,Male,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,7.1,6.5,7.7,6.5 - 7.7,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Sex,United States,Female,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,12.1,11.7,12.6,11.7 - 12.6,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Did not experience symptoms of anxiety/depression in the past 4 weeks,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,2.6,2.4,2.9,2.4 - 2.9,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Experienced symptoms of anxiety/depression in past 4 weeks,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,21.7,20.8,22.6,20.8 - 22.6,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,Hispanic or Latino,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.5,8.2,11,8.2 - 11.0,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.7,9.2,10.2,9.2 - 10.2,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.9,9.7,12.2,9.7 - 12.2,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,5.2,4.1,6.6,4.1 - 6.6,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,14.2,12.1,16.5,12.1 - 16.5,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Less than a high school diploma,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,6.9,5.4,8.7,5.4 - 8.7,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,High school diploma or GED,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,7.4,6.6,8.2,6.6 - 8.2,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Some college/Associate's degree,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,12.2,11.5,13,11.5 - 13.0,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Bachelor's degree or higher,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.2,9.7,10.6,9.7 - 10.6,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Alabama,Alabama,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.8,7.6,12.5,7.6 - 12.5,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Alaska,Alaska,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.3,8.4,12.6,8.4 - 12.6,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Arizona,Arizona,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,11.4,9.5,13.4,9.5 - 13.4,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Arkansas,Arkansas,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.5,7.5,11.7,7.5 - 11.7,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,California,California,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.5,8.8,12.4,8.8 - 12.4,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Colorado,Colorado,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,11.7,10,13.4,10.0 - 13.4,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Connecticut,Connecticut,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.6,6.7,10.8,6.7 - 10.8,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Delaware,Delaware,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.2,6.5,12.7,6.5 - 12.7,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,District of Columbia,District of Columbia,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.7,6.9,13.2,6.9 - 13.2,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Florida,Florida,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,7.1,5.6,9,5.6 - 9.0,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Georgia,Georgia,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.1,7.7,12.9,7.7 - 12.9,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Hawaii,Hawaii,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8,5.8,10.8,5.8 - 10.8,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Idaho,Idaho,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.5,7,10.2,7.0 - 10.2,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Illinois,Illinois,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.6,8.1,11.3,8.1 - 11.3,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Indiana,Indiana,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.5,7.8,11.5,7.8 - 11.5,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Iowa,Iowa,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.3,6,11.1,6.0 - 11.1,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Kansas,Kansas,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,12.9,10.3,16,10.3 - 16.0,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Kentucky,Kentucky,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,12.5,9.5,15.9,9.5 - 15.9,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Louisiana,Louisiana,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10,7.9,12.5,7.9 - 12.5,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Maine,Maine,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.7,7.6,12.1,7.6 - 12.1,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Maryland,Maryland,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.8,8.5,13.4,8.5 - 13.4,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Massachusetts,Massachusetts,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.6,7,10.4,7.0 - 10.4,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Michigan,Michigan,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,12.8,10.4,15.5,10.4 - 15.5,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Minnesota,Minnesota,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.4,6.9,10.1,6.9 - 10.1,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Mississippi,Mississippi,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.8,6.5,11.6,6.5 - 11.6,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Missouri,Missouri,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,11.7,9.7,14,9.7 - 14.0,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Montana,Montana,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.7,6,12,6.0 - 12.0,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nebraska,Nebraska,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.6,6.4,11.1,6.4 - 11.1,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nevada,Nevada,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.7,8.4,13.3,8.4 - 13.3,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Hampshire,New Hampshire,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,7.6,5.6,10.1,5.6 - 10.1,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Jersey,New Jersey,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8,6.3,10.1,6.3 - 10.1,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Mexico,New Mexico,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,11,8.4,14,8.4 - 14.0,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New York,New York,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,8.4,6.8,10.2,6.8 - 10.2,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,North Carolina,North Carolina,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10,7.5,13.1,7.5 - 13.1,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,North Dakota,North Dakota,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,6.9,4.9,9.3,4.9 - 9.3,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Ohio,Ohio,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,7.8,5.8,10.3,5.8 - 10.3,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oklahoma,Oklahoma,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.7,8,14,8.0 - 14.0,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oregon,Oregon,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,11.3,9.6,13.3,9.6 - 13.3,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.7,7.5,12.3,7.5 - 12.3,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Rhode Island,Rhode Island,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,7.9,5.8,10.5,5.8 - 10.5,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Carolina,South Carolina,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.1,6.4,12.5,6.4 - 12.5,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Dakota,South Dakota,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,6.2,4.4,8.4,4.4 - 8.4,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Tennessee,Tennessee,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.8,8.8,12.9,8.8 - 12.9,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Texas,Texas,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,9.3,8,10.8,8.0 - 10.8,8.5-9.7,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Utah,Utah,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,12.2,10.3,14.4,10.3 - 14.4,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Vermont,Vermont,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,12.6,8.9,17.2,8.9 - 17.2,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Virginia,Virginia,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,10.6,8.7,12.8,8.7 - 12.8,9.8-10.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Washington,Washington,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,11.6,10,13.4,10.0 - 13.4,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,West Virginia,West Virginia,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,11,6.4,17.2,6.4 - 17.2,10.9-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Wisconsin,Wisconsin,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,7.7,5.7,10,5.7 - 10.0,6.2-8.4,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Wyoming,Wyoming,2,16,Sep 30 - Oct 12,09/30/2020 12:00:00 AM,10/12/2020 12:00:00 AM,6.5,4.4,9.2,4.4 - 9.2,6.2-8.4,
"Took Prescription Medication for Mental Health, Last 4 Weeks",National Estimate,United States,United States,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,20.2,19.7,20.8,19.7 - 20.8,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,19.4,17.4,21.5,17.4 - 21.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,21,19.8,22.2,19.8 - 22.2,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,21.3,20.2,22.5,20.2 - 22.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,22.9,21.4,24.4,21.4 - 24.4,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,19.5,18.4,20.5,18.4 - 20.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,17.6,16,19.2,16.0 - 19.2,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,12,8.8,16,8.8 - 16.0,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Sex,United States,Male,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,15.3,14.5,16.2,14.5 - 16.2,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Sex,United States,Female,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,24.8,24.1,25.5,24.1 - 25.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Did not experience symptoms of anxiety/depression in the past 4 weeks,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,12.1,11.6,12.6,11.6 - 12.6,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Experienced symptoms of anxiety/depression in past 4 weeks,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,33.7,32.6,34.8,32.6 - 34.8,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,Hispanic or Latino,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,17.4,15.3,19.7,15.3 - 19.7,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,22.6,22,23.3,22.0 - 23.3,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,14.7,13,16.5,13.0 - 16.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,8.7,7,10.6,7.0 - 10.6,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,21.6,18.8,24.7,18.8 - 24.7,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,Less than a high school diploma,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,17.4,14.2,21,14.2 - 21.0,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,High school diploma or GED,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,18.2,16.8,19.6,16.8 - 19.6,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,Some college/Associate's degree,2,17,Oct 14 - Oct 26,10/14/2020 12:00:00 AM,10/26/2020 12:00:00 AM,23,22.1,23.9,22.1 - 23.9,,
